Product,Category,Country,Order_Date,Cost,Price,Quantity,Sales,Views,Conversion_Rate,Marketing_Spend,Shipping_Time_Days,Processing_Time_Days,Inventory,Return_Rate,Profit
Product_637,Electronics,Canada,2023-08-11,75.65,160.2,6,961.1999999999999,156,0.0385,1773.5,11,3,211,0.087,-1266.2
Product_638,Sports,India,2023-03-11,67.35,105.1,1,105.1,58,0.0172,1474.29,8,2,238,0.096,-1436.54
Product_639,Home,Australia,2023-11-08,91.55,197.57999999999998,16,3161.2799999999997,576,0.0278,1484.57,5,1,206,0.127,211.90999999999985
Product_640,Sports,Canada,2023-07-30,149.94,178.51,15,2677.6499999999996,450,0.0333,654.32,5,3,317,0.118,-225.77000000000015
Product_641,Home,Australia,2023-04-11,116.57,132.47,17,2251.99,425,0.04,1382.27,8,3,282,0.148,-1111.9699999999998
Product_642,Sports,UK,2023-07-05,62.69,151.61,8,1212.88,336,0.0238,556.77,10,3,244,0.018,154.59000000000015
Product_643,Sports,UK,2023-05-12,125.0,187.3,12,2247.6000000000004,552,0.0217,459.21,5,1,44,0.06,288.39000000000016
Product_644,Beauty,UK,2023-04-21,29.75,133.15,10,1331.5,250,0.04,1999.04,5,1,104,0.058,-965.04
Product_645,Sports,USA,2023-05-12,9.42,61.59,15,923.85,855,0.0175,1320.28,7,1,347,0.035,-537.7299999999999
Product_646,Fashion,Australia,2023-01-20,34.65,63.16,9,568.4399999999999,189,0.0476,975.78,7,2,280,0.059,-719.19
Product_647,Beauty,Canada,2023-01-24,54.36,156.37,2,312.74,82,0.0244,718.7,8,3,233,0.063,-514.6800000000001
Product_648,Sports,Canada,2023-08-15,79.03,149.41,5,747.05,195,0.0256,1287.06,2,4,188,0.099,-935.16
Product_649,Electronics,Germany,2023-06-03,94.19,125.0,6,750.0,264,0.0227,289.27,4,4,43,0.123,-104.40999999999997
Product_650,Fashion,Germany,2023-10-20,137.04,226.27999999999997,7,1583.9599999999998,238,0.0294,370.43,10,3,493,0.075,254.24999999999983
Product_651,Fashion,Germany,2023-08-18,78.93,145.15,1,145.15,48,0.0208,259.14,7,4,224,0.132,-192.92
Product_652,Fashion,UK,2023-11-06,77.68,154.15,7,1079.05,189,0.037,1098.51,7,2,429,0.067,-563.22
Product_653,Beauty,Canada,2023-12-25,12.29,72.99000000000001,12,875.8800000000001,672,0.0179,1281.09,6,2,141,0.059,-552.6899999999998
Product_654,Sports,Australia,2023-07-21,10.06,111.22,16,1779.52,832,0.0192,312.46,4,1,135,0.102,1306.1
Product_655,Sports,UK,2023-02-07,84.92,186.17000000000002,16,2978.7200000000003,656,0.0244,1498.2,6,1,175,0.014,121.80000000000018
Product_656,Electronics,USA,2023-09-17,68.54,156.57,11,1722.27,264,0.0417,614.71,2,1,141,0.024,353.6199999999998
Product_657,Electronics,Germany,2023-07-07,126.68,148.27,4,593.08,232,0.0172,1433.36,4,1,448,0.081,-1347.0
Product_658,Fashion,UK,2023-02-26,28.3,130.57,13,1697.4099999999999,481,0.027,1967.41,5,1,79,0.17,-637.9000000000001
Product_659,Electronics,UK,2023-01-20,8.62,92.43,7,647.01,399,0.0175,1443.99,6,4,81,0.133,-857.3199999999999
Product_660,Beauty,USA,2023-09-30,70.11,156.78,4,627.12,224,0.0179,1789.75,11,4,134,0.025,-1443.07
Product_661,Sports,India,2023-04-29,39.43,89.36,15,1340.4,735,0.0204,1906.76,10,1,206,0.154,-1157.81
Product_662,Fashion,Canada,2023-03-12,12.19,118.91,19,2259.29,950,0.02,1076.15,5,2,343,0.134,951.53
Product_663,Electronics,Australia,2023-01-04,110.07,199.86,9,1798.7400000000002,261,0.0345,1464.18,4,4,176,0.114,-656.0699999999999
Product_664,Beauty,India,2023-08-09,21.18,43.56,11,479.16,374,0.0294,1733.54,11,2,382,0.149,-1487.36
Product_665,Beauty,Germany,2023-01-14,93.21,148.07,8,1184.56,296,0.027,841.9,2,2,242,0.079,-403.02
Product_666,Electronics,UK,2023-01-03,45.75,153.25,1,153.25,42,0.0238,670.52,11,3,54,0.048,-563.02
Product_667,Sports,USA,2023-08-04,30.16,45.35,8,362.8,416,0.0192,1903.88,7,3,140,0.097,-1782.3600000000001
Product_668,Electronics,USA,2023-08-17,60.06,175.82,13,2285.66,455,0.0286,1507.35,8,1,456,0.103,-2.4700000000000273
Product_669,Fashion,Canada,2023-12-02,121.21,205.92,4,823.68,228,0.0175,595.43,11,2,439,0.102,-256.59
Product_670,Electronics,India,2023-07-05,61.85,141.3,8,1130.4,432,0.0185,1008.35,9,4,55,0.106,-372.7499999999999
Product_671,Beauty,Canada,2023-02-24,113.86,153.62,3,460.86,159,0.0189,1633.61,2,3,14,0.171,-1514.33
Product_672,Electronics,UK,2023-09-11,23.2,60.56999999999999,9,545.1299999999999,423,0.0213,1184.71,5,3,184,0.163,-848.3800000000001
Product_673,Sports,Canada,2023-01-24,117.05,230.68,2,461.36,42,0.0476,1369.91,6,2,313,0.159,-1142.65
Product_674,Home,Australia,2023-06-11,39.36,82.17,2,164.34,98,0.0204,1556.78,3,3,418,0.146,-1471.1599999999999
Product_675,Electronics,USA,2023-06-07,103.22,198.53,13,2580.89,416,0.0312,1319.62,2,3,87,0.17,-80.58999999999992
Product_676,Sports,USA,2023-03-23,87.04,140.28,15,2104.2,525,0.0286,1172.14,9,4,96,0.027,-373.5400000000002
Product_677,Sports,Germany,2023-06-08,139.73,165.04999999999998,12,1980.6,288,0.0417,1549.31,7,2,143,0.055,-1245.47
Product_678,Beauty,Germany,2023-07-07,61.16,72.34,4,289.36,188,0.0213,1509.61,6,3,7,0.094,-1464.8899999999999
Product_679,Sports,UK,2023-03-01,14.59,84.46000000000001,8,675.6800000000001,464,0.0172,1333.77,10,2,476,0.154,-774.81
Product_680,Sports,Australia,2023-11-01,7.78,125.12,9,1126.08,351,0.0256,847.62,3,3,214,0.096,208.43999999999994
Product_681,Sports,India,2023-11-15,124.89,175.49,5,877.45,215,0.0233,930.46,11,4,172,0.137,-677.46
Product_682,Sports,Canada,2023-07-30,81.09,130.38,18,2346.84,828,0.0217,1946.79,9,2,222,0.034,-1059.5700000000002
Product_683,Fashion,UK,2023-06-01,117.41,165.26,11,1817.86,539,0.0204,402.29,11,3,39,0.053,124.05999999999989
Product_684,Fashion,Germany,2023-04-19,38.99,106.25,15,1593.75,690,0.0217,683.31,10,4,496,0.134,325.5899999999999
Product_685,Beauty,Canada,2023-03-17,55.04,113.50999999999999,9,1021.5899999999999,405,0.0222,1086.32,2,3,181,0.038,-560.09
Product_686,Electronics,Germany,2023-01-30,9.37,116.16000000000001,17,1974.7200000000003,442,0.0385,1706.11,8,2,269,0.07,109.32000000000016
Product_687,Sports,Canada,2023-11-10,144.42,210.02999999999997,12,2520.3599999999997,684,0.0175,494.62,9,3,186,0.055,292.6999999999998
Product_688,Electronics,India,2023-04-27,101.84,167.69,7,1173.83,168,0.0417,698.52,4,2,244,0.069,-237.57000000000005
Product_689,Electronics,UK,2023-12-22,140.31,165.53,10,1655.3,420,0.0238,318.44,5,2,477,0.13,-66.24000000000001
Product_690,Beauty,Canada,2023-07-11,43.5,161.6,10,1616.0,470,0.0213,1470.77,4,3,308,0.073,-289.77
Product_691,Sports,Australia,2023-01-19,93.66,131.16,13,1705.08,689,0.0189,628.78,8,4,230,0.104,-141.27999999999997
Product_692,Sports,USA,2023-06-22,103.38,121.44999999999999,19,2307.5499999999997,646,0.0294,899.61,10,1,382,0.027,-556.2800000000002
Product_693,Home,Australia,2023-08-16,51.04,133.99,11,1473.89,561,0.0196,998.66,4,4,154,0.147,-86.20999999999981
Product_694,Electronics,Australia,2023-12-16,127.98,203.47,13,2645.11,585,0.0222,1804.37,7,4,174,0.073,-823.0
Product_695,Electronics,USA,2023-07-02,142.34,198.01,8,1584.08,400,0.02,940.39,9,3,335,0.12,-495.0300000000001
Product_696,Fashion,Australia,2023-04-23,133.3,189.74,8,1517.92,304,0.0263,461.41,7,4,114,0.133,-9.890000000000043
Product_697,Home,Canada,2023-07-02,112.16,208.51999999999998,4,834.0799999999999,112,0.0357,1143.77,3,4,389,0.046,-758.33
Product_698,Fashion,Canada,2023-05-26,45.23,76.75999999999999,15,1151.3999999999999,720,0.0208,1933.32,8,1,310,0.16,-1460.37
Product_699,Fashion,Canada,2023-11-15,45.83,146.06,11,1606.66,638,0.0172,1293.83,3,4,480,0.115,-191.29999999999995
Product_700,Fashion,USA,2023-04-26,144.69,226.05,11,2486.55,253,0.0435,1970.1,3,1,299,0.083,-1075.1399999999999
Product_701,Beauty,Australia,2023-04-23,6.49,62.580000000000005,1,62.580000000000005,22,0.0455,1713.99,3,3,17,0.041,-1657.9
Product_702,Beauty,USA,2023-09-08,108.83,169.21,17,2876.57,816,0.0208,264.74,2,1,271,0.17,761.7200000000003
Product_703,Fashion,Canada,2023-09-08,107.41,145.64,15,2184.6,450,0.0333,1385.12,2,2,11,0.138,-811.6700000000001
Product_704,Home,Australia,2023-10-30,95.29,188.02,6,1128.1200000000001,312,0.0192,716.18,8,2,403,0.045,-159.79999999999995
Product_705,Electronics,Australia,2023-11-09,148.57,214.99,15,3224.8500000000004,855,0.0175,1207.31,6,1,300,0.067,-211.00999999999976
Product_706,Home,Germany,2023-04-28,50.22,95.50999999999999,9,859.5899999999999,270,0.0333,702.82,4,2,191,0.148,-295.21000000000015
Product_707,Sports,Germany,2023-10-28,54.3,129.87,14,1818.18,644,0.0217,827.97,2,3,231,0.128,230.01
Product_708,Beauty,India,2023-06-10,16.45,135.98,18,2447.64,936,0.0192,1861.7,11,2,442,0.14,289.8399999999999
Product_709,Electronics,UK,2023-07-17,69.21,127.09,17,2160.53,680,0.025,571.96,7,1,92,0.085,412.0000000000001
Product_710,Electronics,Germany,2023-09-17,42.85,154.13,18,2774.34,1044,0.0172,1773.4,2,3,477,0.132,229.63999999999987
Product_711,Sports,USA,2023-05-28,54.79,102.74000000000001,5,513.7,250,0.02,254.82,10,2,217,0.076,-15.069999999999936
Product_712,Sports,Germany,2023-08-28,126.01,142.03,9,1278.27,513,0.0175,363.58,3,3,277,0.046,-219.40000000000003
Product_713,Fashion,India,2023-02-16,140.65,173.12,11,1904.3200000000002,231,0.0476,1738.42,2,1,352,0.118,-1381.25
Product_714,Beauty,Australia,2023-07-17,31.93,87.99000000000001,1,87.99000000000001,46,0.0217,1335.0,8,2,486,0.176,-1278.94
Product_715,Beauty,India,2023-02-16,59.01,93.16999999999999,18,1677.0599999999997,990,0.0182,1545.03,7,3,302,0.063,-930.1500000000002
Product_716,Home,Australia,2023-03-19,139.65,149.67000000000002,6,898.0200000000001,180,0.0333,576.95,7,3,28,0.088,-516.8299999999999
Product_717,Fashion,Australia,2023-05-04,13.96,124.61000000000001,2,249.22000000000003,74,0.027,1166.75,6,2,469,0.125,-945.45
Product_718,Fashion,UK,2023-03-16,18.39,121.22,15,1818.3,300,0.05,1526.99,5,3,300,0.102,15.460000000000036
Product_719,Fashion,Germany,2023-12-25,28.6,120.25,14,1683.5,756,0.0185,1329.17,5,3,76,0.153,-46.069999999999936
Product_720,Fashion,USA,2023-05-17,91.31,119.77000000000001,5,598.85,270,0.0185,1049.06,4,1,8,0.139,-906.7599999999999
Product_721,Beauty,USA,2023-03-31,26.82,50.06,6,300.36,300,0.02,1927.61,11,1,23,0.02,-1788.1699999999998
Product_722,Beauty,Canada,2023-11-21,145.37,162.81,6,976.86,282,0.0213,1417.08,9,1,14,0.18,-1312.44
Product_723,Fashion,Australia,2023-03-02,69.77,159.41,18,2869.38,1044,0.0172,1833.95,8,1,163,0.138,-220.43000000000006
Product_724,Home,USA,2023-05-18,77.72,189.89,14,2658.46,280,0.05,1513.59,10,1,12,0.157,56.789999999999964
Product_725,Electronics,UK,2023-02-19,40.77,98.13,10,981.3,440,0.0227,1523.83,2,1,346,0.121,-950.23
Product_726,Electronics,Australia,2023-09-16,73.29,96.4,14,1349.6000000000001,798,0.0175,344.03,8,2,171,0.156,-20.49000000000001
Product_727,Home,UK,2023-04-17,100.98,167.34,13,2175.42,507,0.0256,847.04,11,1,356,0.029,15.639999999999986
Product_728,Fashion,USA,2023-04-23,113.92,162.29,3,486.87,66,0.0455,1745.06,5,3,326,0.069,-1599.95
Product_729,Beauty,USA,2023-12-16,114.31,165.54,6,993.24,126,0.0476,618.69,8,2,199,0.159,-311.3100000000001
Product_730,Electronics,Canada,2023-09-11,88.79,167.14,8,1337.12,296,0.027,407.91,2,3,484,0.044,218.88999999999982
Product_731,Sports,USA,2023-04-28,136.13,225.19,12,2702.2799999999997,348,0.0345,786.99,6,1,488,0.023,281.73
Product_732,Sports,Australia,2023-07-17,123.52,145.69,13,1893.97,312,0.0417,596.79,4,1,461,0.144,-308.5799999999999
Product_733,Home,Australia,2023-12-03,114.77,128.68,11,1415.48,308,0.0357,1865.52,6,3,377,0.152,-1712.5099999999998
Product_734,Fashion,Australia,2023-12-31,13.06,132.44,12,1589.28,252,0.0476,1762.34,5,3,75,0.038,-329.78
Product_735,Electronics,Canada,2023-02-20,6.0,41.6,1,41.6,53,0.0189,1099.43,3,3,163,0.155,-1063.8300000000002
Product_736,Fashion,Canada,2023-09-02,35.8,51.72,17,879.24,969,0.0175,310.42,5,4,371,0.127,-39.77999999999997
Product_737,Electronics,USA,2023-02-04,101.21,132.1,16,2113.6,800,0.02,1486.21,4,4,60,0.098,-991.97
Product_738,Home,India,2023-10-29,64.62,78.91,11,868.01,319,0.0345,1322.14,2,4,487,0.151,-1164.9500000000003
Product_739,Home,India,2023-03-10,63.35,116.45,13,1513.8500000000001,403,0.0323,1947.0,11,4,464,0.081,-1256.6999999999998
Product_740,Sports,Canada,2023-12-15,133.27,231.53000000000003,18,4167.540000000001,990,0.0182,1206.12,9,2,423,0.043,562.5600000000004
Product_741,Fashion,USA,2023-11-16,134.86,182.4,11,2006.4,440,0.025,805.51,6,1,244,0.058,-282.57000000000005
Product_742,Sports,India,2023-02-18,136.83,195.69,12,2348.2799999999997,300,0.04,1134.24,5,3,476,0.096,-427.9200000000002
Product_743,Fashion,USA,2023-03-15,50.51,134.82,6,808.92,132,0.0455,1962.67,11,1,381,0.1,-1456.81
Product_744,Sports,USA,2023-07-11,105.2,171.18,9,1540.6200000000001,261,0.0345,1453.45,6,3,154,0.147,-859.63
Product_745,Beauty,USA,2023-09-18,44.39,149.15,16,2386.4,384,0.0417,1409.56,5,1,256,0.145,266.60000000000014
Product_746,Beauty,Germany,2023-12-22,32.64,137.9,4,551.6,180,0.0222,633.23,4,2,243,0.109,-212.19
Product_747,Beauty,Australia,2023-03-11,31.77,42.86,3,128.57999999999998,120,0.025,1538.48,6,4,161,0.143,-1505.21
Product_748,Beauty,USA,2023-03-31,54.61,150.2,16,2403.2,720,0.0222,1550.49,5,1,67,0.043,-21.050000000000182
Product_749,Electronics,Germany,2023-09-17,67.34,128.02,12,1536.2400000000002,684,0.0175,771.12,2,3,343,0.019,-42.95999999999992
Product_750,Beauty,Canada,2023-05-06,125.49,244.26,11,2686.8599999999997,495,0.0222,1070.68,4,1,276,0.159,235.78999999999996
Product_751,Home,India,2023-08-19,22.38,85.53999999999999,5,427.69999999999993,135,0.037,730.29,11,2,160,0.023,-414.49
Product_752,Home,Australia,2023-10-22,111.56,230.12,18,4142.16,432,0.0417,665.67,11,2,390,0.052,1468.4099999999999
Product_753,Electronics,India,2023-05-09,82.06,175.06,19,3326.14,646,0.0294,246.61,9,1,448,0.128,1520.3899999999999
Product_754,Beauty,Australia,2023-10-07,46.75,84.1,6,504.59999999999997,210,0.0286,713.38,8,4,488,0.08,-489.28000000000003
Product_755,Beauty,India,2023-11-09,76.46,145.68,18,2622.2400000000002,360,0.05,1197.15,3,3,258,0.159,48.81000000000017
Product_756,Beauty,Australia,2023-04-10,48.49,167.62,6,1005.72,210,0.0286,202.88,2,2,491,0.061,511.9
Product_757,Sports,India,2023-11-22,91.43,195.76,4,783.04,224,0.0179,709.79,4,2,306,0.012,-292.47
Product_758,Fashion,India,2023-10-24,67.91,88.62,12,1063.44,264,0.0455,1786.54,6,1,334,0.061,-1538.02
Product_759,Sports,India,2023-07-01,28.84,116.54,19,2214.26,950,0.02,1268.57,11,2,94,0.108,397.73
Product_760,Fashion,India,2023-06-23,21.9,69.91,2,139.82,64,0.0312,1294.15,2,2,437,0.074,-1198.13
Product_761,Beauty,Canada,2023-11-12,84.27,95.03999999999999,17,1615.6799999999998,595,0.0286,926.06,4,3,463,0.101,-742.97
Product_762,Beauty,USA,2023-12-30,135.85,190.23,11,2092.5299999999997,440,0.025,1417.65,4,4,457,0.159,-819.4700000000001
Product_763,Sports,UK,2023-07-07,54.87,90.69,11,997.5899999999999,231,0.0476,541.88,6,3,245,0.165,-147.86
Product_764,Sports,Germany,2023-02-26,111.29,211.37,16,3381.92,736,0.0217,1673.74,4,4,220,0.055,-72.46000000000004
Product_765,Fashion,UK,2023-01-31,100.51,147.62,2,295.24,114,0.0175,410.04,10,3,122,0.089,-315.82000000000005
Product_766,Home,UK,2023-03-25,140.08,241.11,2,482.22,90,0.0222,1380.8,2,1,186,0.103,-1178.74
Product_767,Fashion,Australia,2023-06-01,124.04,134.11,8,1072.88,456,0.0175,814.07,5,2,261,0.171,-733.51
Product_768,Sports,USA,2023-02-05,87.16,131.01999999999998,13,1703.2599999999998,572,0.0227,1545.52,11,4,412,0.18,-975.3400000000001
Product_769,Sports,Australia,2023-08-01,100.27,136.8,10,1368.0,300,0.0333,1189.58,11,1,272,0.05,-824.2799999999997
Product_770,Electronics,USA,2023-12-30,135.27,170.96,8,1367.68,216,0.037,1014.24,5,2,372,0.134,-728.72
Product_771,Sports,USA,2023-04-16,62.93,80.43,4,321.72,108,0.037,504.96,2,2,59,0.074,-434.9599999999999
Product_772,Electronics,India,2023-12-08,52.39,82.97,15,1244.55,780,0.0192,1346.28,3,2,405,0.011,-887.5799999999999
Product_773,Home,Canada,2023-08-08,6.57,77.68,1,77.68,26,0.0385,1954.59,2,3,407,0.012,-1883.48
Product_774,Fashion,India,2023-06-12,124.85,166.89999999999998,11,1835.8999999999996,627,0.0175,1686.09,7,1,124,0.088,-1223.54
Product_775,Fashion,Canada,2023-08-08,121.14,177.05,7,1239.3500000000001,280,0.025,308.01,4,1,336,0.093,83.36000000000007
Product_776,Electronics,Australia,2023-09-27,20.15,71.61,17,1217.37,459,0.037,877.21,8,2,340,0.014,-2.3899999999999864
Product_777,Fashion,Canada,2023-04-30,88.64,194.99,18,3509.82,720,0.025,1866.05,6,4,50,0.127,48.25000000000023
Product_778,Sports,Australia,2023-12-02,72.28,181.86,12,2182.32,468,0.0256,1105.48,10,1,177,0.06,209.48000000000002
Product_779,Beauty,UK,2023-07-01,22.21,86.44,9,777.96,243,0.037,1391.8,8,3,138,0.105,-813.73
Product_780,Electronics,UK,2023-04-16,147.18,193.5,5,967.5,250,0.02,1842.68,5,4,439,0.061,-1611.0800000000002
Product_781,Fashion,Canada,2023-08-05,36.13,57.88,10,578.8000000000001,480,0.0208,1772.83,6,4,326,0.038,-1555.33
Product_782,Electronics,Canada,2023-07-24,14.75,129.62,4,518.48,112,0.0357,1103.28,6,4,169,0.079,-643.8
Product_783,Electronics,Australia,2023-03-11,91.25,107.87,5,539.35,170,0.0294,987.76,6,4,38,0.049,-904.66
Product_784,Beauty,India,2023-02-13,112.14,154.88,10,1548.8,490,0.0204,811.45,11,1,68,0.101,-384.05000000000007
Product_785,Sports,Australia,2023-11-25,9.7,52.489999999999995,11,577.39,495,0.0222,1494.23,10,2,235,0.044,-1023.5400000000001
Product_786,Electronics,India,2023-10-28,100.51,145.75,10,1457.5,290,0.0345,716.58,11,4,47,0.096,-264.18000000000006
Product_787,Fashion,UK,2023-08-16,82.18,110.25,8,882.0,384,0.0208,649.8,4,3,380,0.037,-425.24
Product_788,Home,USA,2023-07-03,19.97,116.12,2,232.24,70,0.0286,841.25,7,3,56,0.124,-648.95
Product_789,Electronics,Canada,2023-04-17,30.02,53.489999999999995,8,427.91999999999996,440,0.0182,518.99,9,2,276,0.138,-331.23
Product_790,Electronics,India,2023-03-25,87.36,167.2,16,2675.2,624,0.0256,1451.22,10,1,337,0.029,-173.7800000000002
Product_791,Beauty,Australia,2023-12-04,47.97,71.59,5,357.95000000000005,280,0.0179,1309.23,8,2,98,0.09,-1191.13
Product_792,Sports,UK,2023-09-07,141.06,158.82,3,476.46,123,0.0244,1069.18,4,4,403,0.022,-1015.9000000000001
Product_793,Home,India,2023-12-29,123.72,233.76,12,2805.12,312,0.0385,902.59,2,1,14,0.112,417.89
Product_794,Fashion,Australia,2023-01-21,147.62,178.53,13,2320.89,546,0.0238,1836.31,5,1,324,0.055,-1434.48
Product_795,Home,Canada,2023-07-15,42.65,142.99,13,1858.8700000000001,767,0.0169,252.42,7,4,460,0.1,1052.0
Product_796,Fashion,Canada,2023-06-27,145.61,215.52,10,2155.2000000000003,480,0.0208,1584.39,4,3,178,0.098,-885.2900000000002
Product_797,Sports,Germany,2023-01-07,67.53,86.09,4,344.36,140,0.0286,1823.44,2,4,331,0.167,-1749.2
Product_798,Fashion,USA,2023-03-11,55.39,170.49,9,1534.41,513,0.0175,1003.44,7,2,61,0.103,32.460000000000036
Product_799,Beauty,Germany,2023-05-07,12.3,49.47,2,98.94,94,0.0213,1191.24,2,4,118,0.109,-1116.9
Product_800,Beauty,UK,2023-06-09,12.65,117.21000000000001,19,2226.9900000000002,1083,0.0175,1900.03,10,3,468,0.078,86.61000000000013
Product_801,Beauty,India,2023-09-05,105.34,133.91,1,133.91,50,0.02,582.1,2,4,36,0.171,-553.53
Product_802,Beauty,UK,2023-07-22,71.4,175.33,7,1227.3100000000002,231,0.0303,1136.24,7,2,133,0.142,-408.73
Product_803,Home,Australia,2023-05-28,37.85,49.31,17,838.27,884,0.0192,1054.5,2,2,454,0.059,-859.68
Product_804,Sports,Canada,2023-05-23,94.03,160.32999999999998,3,480.98999999999995,84,0.0357,665.11,8,3,25,0.154,-466.21000000000004
Product_805,Fashion,Germany,2023-07-18,41.66,136.3,3,408.90000000000003,138,0.0217,1673.47,4,2,489,0.084,-1389.55
Product_806,Fashion,Germany,2023-06-03,88.76,201.59,3,604.77,129,0.0233,1819.28,7,2,495,0.151,-1480.79
Product_807,Beauty,Germany,2023-05-22,57.09,167.10000000000002,17,2840.7000000000003,544,0.0312,1607.48,8,4,7,0.15,262.6900000000003
Product_808,Beauty,UK,2023-11-09,124.42,224.57999999999998,7,1572.06,315,0.0222,551.65,2,1,456,0.042,149.4699999999999
Product_809,Electronics,Canada,2023-06-14,124.0,231.7,14,3243.7999999999997,672,0.0208,356.15,2,2,474,0.129,1151.6499999999996
Product_810,Sports,India,2023-11-10,74.22,106.13,17,1804.21,799,0.0213,1289.8,6,2,3,0.059,-747.33
Product_811,Home,Australia,2023-01-21,55.87,97.13,18,1748.34,846,0.0213,302.77,7,3,20,0.061,439.90999999999997
Product_812,Fashion,India,2023-03-23,57.57,99.36,13,1291.68,351,0.037,1411.09,10,3,414,0.06,-867.8199999999999
Product_813,Electronics,UK,2023-03-10,121.83,173.31,18,3119.58,756,0.0238,1154.76,2,4,148,0.133,-228.1199999999999
Product_814,Electronics,Australia,2023-05-11,52.59,105.86000000000001,4,423.44000000000005,192,0.0208,1393.01,5,4,487,0.049,-1179.9299999999998
Product_815,Fashion,Germany,2023-03-28,35.31,105.21000000000001,1,105.21000000000001,24,0.0417,1262.31,11,2,24,0.01,-1192.4099999999999
Product_816,Home,USA,2023-08-06,17.28,44.870000000000005,18,807.6600000000001,468,0.0385,960.86,9,1,486,0.132,-464.23999999999995
Product_817,Electronics,UK,2023-11-01,72.67,158.71,1,158.71,55,0.0182,561.58,11,1,142,0.039,-475.54
Product_818,Electronics,UK,2023-12-11,74.91,103.34,13,1343.42,598,0.0217,750.26,10,4,244,0.028,-380.6699999999999
Product_819,Sports,Canada,2023-12-07,126.93,171.06,10,1710.6,210,0.0476,1144.1,4,3,418,0.05,-702.8
Product_820,Home,India,2023-06-10,37.08,102.45,11,1126.95,484,0.0227,1373.36,3,2,432,0.075,-654.2899999999998
Product_821,Electronics,UK,2023-06-27,60.24,157.85,9,1420.6499999999999,252,0.0357,1603.07,5,2,42,0.091,-724.58
Product_822,Home,UK,2023-04-27,122.22,213.56,9,1922.04,414,0.0217,1580.91,3,1,424,0.018,-758.85
Product_823,Fashion,Germany,2023-07-15,124.43,205.44,5,1027.2,100,0.05,1950.84,2,4,292,0.175,-1545.79
Product_824,Beauty,Germany,2023-11-23,60.77,87.91,1,87.91,42,0.0238,714.51,4,1,184,0.132,-687.37
Product_825,Electronics,Australia,2023-03-27,71.57,141.74,17,2409.58,493,0.0345,328.0,8,1,41,0.065,864.8900000000003
Product_826,Sports,USA,2023-10-16,48.98,68.6,2,137.2,88,0.0227,822.18,2,4,430,0.064,-782.9399999999999
Product_827,Fashion,Canada,2023-03-22,140.22,191.73,13,2492.49,286,0.0455,1537.93,3,3,91,0.086,-868.3000000000002
Product_828,Home,USA,2023-06-01,22.2,77.69,9,699.21,225,0.04,988.6,2,2,316,0.116,-489.19000000000005
Product_829,Fashion,Australia,2023-03-02,140.39,154.76999999999998,4,619.0799999999999,100,0.04,1672.02,9,3,397,0.035,-1614.5
Product_830,Electronics,Germany,2023-03-02,104.16,144.3,5,721.5,105,0.0476,1188.79,6,4,323,0.042,-988.0899999999999
Product_831,Home,India,2023-12-20,82.08,197.2,11,2169.2,407,0.027,1873.63,9,4,52,0.156,-607.3100000000002
Product_832,Beauty,Germany,2023-01-28,9.74,124.64,19,2368.16,798,0.0238,1906.15,4,2,83,0.054,276.9499999999998
Product_833,Fashion,Canada,2023-02-12,73.96,122.72,3,368.15999999999997,63,0.0476,324.75,8,3,33,0.075,-178.46999999999997
Product_834,Electronics,Germany,2023-06-18,64.12,78.86,12,946.3199999999999,372,0.0323,1021.54,9,2,75,0.158,-844.6600000000001
Product_835,Sports,Canada,2023-03-27,28.38,58.08,19,1103.52,779,0.0244,1297.44,7,1,352,0.123,-733.1400000000001
Product_836,Home,Canada,2023-06-26,100.18,153.32,19,2913.08,1064,0.0179,660.57,8,1,407,0.068,349.0899999999997
Product_837,Fashion,Canada,2023-01-17,145.82,260.08,13,3381.04,507,0.0256,932.74,3,1,403,0.126,552.6399999999999
Product_838,Fashion,Australia,2023-04-08,86.52,112.05,7,784.35,406,0.0172,1419.83,9,3,196,0.013,-1241.12
Product_839,Beauty,Canada,2023-07-17,108.64,202.63,15,3039.45,645,0.0233,608.12,6,1,485,0.135,801.7299999999999
Product_840,Beauty,Canada,2023-04-08,14.93,36.89,7,258.23,273,0.0256,1283.57,8,2,285,0.093,-1129.85
Product_841,Sports,India,2023-03-06,65.56,183.5,8,1468.0,160,0.05,1455.41,2,3,87,0.148,-511.8900000000001
Product_842,Sports,USA,2023-11-26,21.87,73.85,5,369.25,100,0.05,362.89,6,2,234,0.172,-102.99000000000001
Product_843,Electronics,UK,2023-12-07,93.86,189.14,14,2647.96,504,0.0278,1095.55,2,4,231,0.167,238.3699999999999
Product_844,Electronics,USA,2023-01-05,141.08,188.77,4,755.08,80,0.05,673.54,9,3,6,0.165,-482.78
Product_845,Sports,Canada,2023-01-02,100.96,180.0,10,1800.0,490,0.0204,1503.9,5,2,291,0.097,-713.5
Product_846,Sports,India,2023-01-22,16.14,47.260000000000005,15,708.9000000000001,330,0.0455,541.2,5,2,37,0.071,-74.39999999999998
Product_847,Home,Germany,2023-04-22,56.43,82.49,18,1484.82,540,0.0333,1806.03,3,3,463,0.089,-1336.95
Product_848,Beauty,India,2023-02-26,84.85,198.04,13,2574.52,559,0.0233,975.69,6,4,51,0.127,495.78
Product_849,Electronics,Canada,2023-03-07,63.47,174.41,8,1395.28,328,0.0244,556.41,2,3,142,0.16,331.11
